"logFC" "logCPM" "PValue" "FDR"
"PHLPP2" -1.81585732124682 5.22406411640447 0.000207782422217322 0.0538425493036659
"OR10Z1" -1.81061113992901 5.51829061697257 0.000209660967784232 0.0538425493036659
"HTR1A" -1.80080878569462 5.61376954960386 0.000228428606861232 0.0579196635954093
"DEPDC1B" -1.8701953844206 0.989477244814694 0.000239370838936887 0.0599354659343098
"ZNF615" -1.78626403183113 5.28312592292382 0.000254037133302953 0.0621985250752577
"RIC8A" -1.84843900548923 1.34626207632792 0.000258908156135338 0.0621985250752577
"FAM19A3" -1.82099676329564 3.09124300932143 0.000259142479313392 0.0621985250752577
"FAM210B" -1.77306440047412 7.02232482335037 0.000265040430483098 0.0621985250752577
"SLC26A2" -1.78116799773936 5.65299889593287 0.000266483567979716 0.0621985250752577
"TJAP1" -1.77809221189964 5.47759668685732 0.000267039746216972 0.0621985250752577
"MYBL2" -1.79895746977604 3.7410578377636 0.000282707552466303 0.0645202979526356
"HECTD1" -1.7711094889555 5.54182229652058 0.000283449963548097 0.0645202979526356
"GRID2IP" -1.77558205839131 6.17407153263419 0.000297906594787782 0.0663127454000211
"CPXM2" -1.76213774491896 5.44116222010976 0.000299798588707672 0.0663127454000211
"DNAH3" -1.80084635005329 2.49740913924914 0.00030125604470081 0.0663127454000211
"PCDHGA5" -1.76097347054681 6.70976950728097 0.000305836865847842 0.0665893289108491
"PANK1" -1.78382875231854 4.25147919970831 0.000310690235100195 0.0669186677343226
"SRR" -1.76551793836431 6.27586320315952 0.000318109914779414 0.0677878691802812
"VAX1" -1.75041606535783 5.45344033052843 0.00032769377973131 0.0690950958083986
"ABCA3" -1.74382633542852 8.41068137016512 0.000332940785374696 0.0691848355131506
"ACAP2" -1.77263079016565 4.80164362705337 0.000335027160140562 0.0691848355131506
"SMARCA4" -1.74612937264857 5.6622309492452 0.000346862873247549 0.0706052007975522
"TMEM242" -1.7520322486681 5.91674317055953 0.000348954863908825 0.0706052007975522
"ZNF394" -1.75832682539803 4.64253998449136 0.00037813147224403 0.0757435152052017
"C4orf45" -1.72966489741759 5.61053277378302 0.000388747841205727 0.0765779365477785
"THOC7" -1.77684045735997 1.88690052907847 0.000391931232615163 0.0765779365477785
"TCERG1" -1.76388827338674 2.56983432192782 0.000393766035865468 0.0765779365477785
"WIPF2" -1.75010276659816 4.3140234769713 0.000399395116359597 0.0769258036134528
"PTCHD4" -1.74436111406802 2.95842462383284 0.000457261738627091 0.0872324751089453
"FUK" -1.74340515361218 1.93003003609926 0.000481430981439153 0.0904370378548799
"RANBP3" -1.69860267984421 6.73171315865299 0.000483089364009393 0.0904370378548799
"C5orf51" -1.71992884891578 4.71723821486434 0.000496979089433222 0.0921758161151563
"RBL2" -1.71932688108223 4.5400367353228 0.000504224115707882 0.0926615895572898
"JAKMIP2" -1.68766713379876 6.86526660189014 0.000512484725097401 0.0930263853948071
"NDUFB3" -1.68947821661567 5.508042716367 0.00051628297201555 0.0930263853948071
"FAM181A" -1.71098025665372 4.81287673882504 0.000521705353754628 0.0930263853948071
"PPP1R13B" -1.68639751407046 5.44665829355936 0.000524785659708113 0.0930263853948071
"TMEM33" -1.69477551251775 6.08636820707889 0.000535589264500689 0.0941086715545027
"CHMP4B" -1.693107533285 6.24337603788842 0.000542934485394516 0.0945697450168483
"FOXD3" -1.68986898847594 6.22395472449657 0.000557489570404295 0.0956698690658887
"CDC42SE1" -1.68692315747594 5.11354083735203 0.000562097818724018 0.0956698690658887
"DYRK1A" -1.76747637401357 0.52663486711732 0.000563578680533916 0.0956698690658887
"PLCH2" -1.67970140318446 5.78096359504007 0.000576314609229312 0.0966943662315098
"KIF1B" -1.67398353828104 5.60988918019649 0.00058356094452865 0.0966943662315098
"RAB33B" -1.67636554718136 5.73143693120185 0.000585066819208072 0.0966943662315098
"CNGA3" -1.66921756365941 5.35890789880328 0.000588922803666527 0.0966943662315098
"RNF215" -1.66603985396309 6.86923060076635 0.000599227031420816 0.0975863143608973
"EBLN1" -1.65364058348887 7.61692430708638 0.000636570119610861 0.102699520011297
"HMGXB4" -1.66842692268339 6.07967036757814 0.000646636891419552 0.102699520011297
"TBC1D3G" -1.6593272550449 5.61294922628777 0.000648655257514241 0.102699520011297
"DMRTC1B" -1.66033801772327 6.53810556944655 0.000655975827040664 0.102699520011297
"ABCG2" -1.66688129027134 6.23203471801391 0.000656259725497778 0.102699520011297
"VPS9D1" -1.65712844468285 5.77616534857004 0.000677003665804544 0.105124499455278
"UBE2R2" -1.65720110676007 5.93681626141582 0.000695131454336704 0.106902304629296
"SELO" -1.67114940613203 4.09804610639417 0.000699126449325434 0.106902304629296
"XXbac-BPG32J3.19" -1.6700764190928 3.939747605699 0.000708746348877634 0.107552258442181
"ASB6" -1.63608558786086 7.22412102236739 0.000721438716574856 0.108655179937676
"CCDC140" -1.64768543013096 5.83119710612196 0.000731109615634916 0.109289975453605
"CKMT2" -1.63773448752736 5.3993614472124 0.000741204685483372 0.109978304110499
"LUZP6" -1.66274683833109 4.36121181345274 0.000747396013453716 0.110081540775672
"SMARCD1" -1.64154601124277 5.84346698976172 0.000765237111542709 0.111886602783299
"CDC37L1" -1.63064372195678 6.87156338584229 0.000771973069920939 0.11205356930135
"GALP" -1.63399190496061 5.24121620928094 0.000785580215481218 0.113208325872693
"FXYD6" -1.63408024320609 5.75291090594091 0.000794206893657652 0.11363398776326
"ILF3" -1.63301399500752 6.48263369106422 0.000803082746587482 0.114089010616268
"CD300LG" -1.62826521379023 5.61074583783662 0.000809057760838172 0.114128422586968
"MYO1A" -1.64336282024509 3.95288307333432 0.000853887356775625 0.118895688623079
"KRTAP5-2" -1.64297856639697 4.72685978941083 0.000854724135675871 0.118895688623079
"VPS4B" -1.64719111754502 3.21242371283716 0.000882136724298949 0.121072580113944
"EDDM3B" -1.63937364252738 4.59319113689347 0.000882661739253224 0.121072580113944
"AUH" -1.62051092760577 6.39471719238505 0.000888506279104874 0.121072580113944
"DNAH17" -1.61317585260481 5.62324198037904 0.000900970792243213 0.121285906884867
"THAP11" -1.63095142205912 4.84471838058038 0.000908216181267398 0.121285906884867
"RP11-447L10.1" -1.62019475229439 6.06268283739844 0.000908236535007239 0.121285906884867
"C14orf1" -1.63552842829878 3.38083424231091 0.000933547922093463 0.123840386936783
"CCRL2" -1.61041128945924 5.83843349806754 0.000951665042567997 0.125413174129471
"PLCB4" -1.60211318514674 5.62478193150885 0.000973710622057218 0.127381060508295
"RET" -1.6264036218902 3.46727981855715 0.000987074973103793 0.127381060508295
"KIF1C" -1.60051108156334 6.60140569617225 0.000992023707508212 0.127381060508295
"EIF3CL" -1.62602089381559 3.40179648717309 0.00099509937712868 0.127381060508295
"ADGRF5" -1.63196364769137 2.95370078867833 0.000998393814577518 0.127381060508295
"ADCY3" -1.6308254293988 2.5680251642514 0.0010077627051943 0.12776262498574
"CERS3" -1.61470660149068 4.20500646836004 0.00103194062066766 0.130005047626377
"LRRC39" -1.81757270019872 -0.966769616414462 0.00104943542560729 0.131382756314623
"KLF11" -1.58151209201387 7.04019520721999 0.00106620807723583 0.132514169905663
"GPR155" -1.59113236620189 6.51529556468401 0.00107170363560069 0.132514169905663
"HFE2" -1.58845022117082 6.55867091116435 0.00108526186350441 0.13336736434268
"IZUMO1R" -1.59262720195945 6.23149315638762 0.00110457935927863 0.134913592351892
"SAPCD2" -1.60333115897243 4.7730243907506 0.00112082213888265 0.136067807660353
"RRAGC" -1.58179703307491 6.50474109744849 0.00114489271946805 0.138152687130509
"RP11-1212A22.4" -1.5815434413002 6.15586560073855 0.00119246499659631 0.143031535010903
"SAP30L" -1.57083745332124 5.22024437217549 0.00122893403100301 0.145321979550985
"PLD3" -1.59132960637932 3.7677425390327 0.00123000041570652 0.145321979550985
"INHA" -1.56013205993048 7.60744875023455 0.00123332517216651 0.145321979550985
"PLXNA3" -1.59044289142372 3.6283212098683 0.00124505210893395 0.145845840900912
"NRAP" -1.56140415029041 5.41796349128581 0.00126807203489691 0.147150640142989
"KMT2B" -1.58434791149708 4.15944797179428 0.00127088316832595 0.147150640142989
"EN2" -1.6093461538148 1.39102676819622 0.00128638162056459 0.148089139319134
"COMTD1" -1.57915434535579 4.64555533305316 0.00132968856258232 0.149489975828076
"TTC16" -1.57856575270693 4.32363638429653 0.00133018075658668 0.149489975828076
"KRTAP5-3" -1.5801171564935 3.69376083576512 0.00133105152558513 0.149489975828076
"IGFALS" -1.59379328015358 2.10145649453393 0.00133141172632606 0.149489975828076
"UGT2B28" -1.54851545368002 7.43917248978881 0.00133586469338653 0.149489975828076
"USP17L12" -1.55102644044608 5.4069146374356 0.00136032566545076 0.150452501083555
"PDHA2" -1.5476540555838 6.95564941570669 0.00136370625668494 0.150452501083555
"LSM14B" -1.5738921155169 3.96760979293545 0.00137333396111658 0.150452501083555
"PPIL3" -1.55429020129682 6.50159856357635 0.00138352209563524 0.150452501083555
"GCNT7" -1.55515475234254 5.79540616686611 0.00138375555695896 0.150452501083555
"B3GALT1" -1.57332259909345 3.75063895065116 0.00138953186063889 0.150452501083555
"SRMS" -1.57210668286676 4.47431873651355 0.00140366209564849 0.151165351816854
"CD244" -1.547318615734 6.6823195780926 0.00141692461100587 0.151777630390687
"FABP3" -1.53238518706792 7.32649077761308 0.00149199841078386 0.158225874895392
"TRADD" -1.57141936320775 2.63222868700237 0.00150089200496579 0.158225874895392
"NHS" -1.80584593285891 -1.25431362468961 0.00153056980767011 0.158225874895392
"SNAPIN" -1.5590527857643 3.60808883982499 0.00153955202164196 0.158225874895392
"STK38" -1.55586707261103 4.12923919355548 0.0015414391265781 0.158225874895392
"DDX39A" -1.62668819426429 0.317289441348865 0.0015549039253865 0.158225874895392
"AIFM1" -1.6745176305155 -0.263957208865689 0.00156072030801898 0.158225874895392
"INTS6L" -1.53891485991813 6.29558031894395 0.00157950215164451 0.158225874895392
"ZNF865" -1.55362365217117 4.40134887267074 0.0015809058896639 0.158225874895392
"AC104389.1" -1.52869736931033 5.33587199792975 0.00158348157348502 0.158225874895392
"NFASC" -1.57248586674667 1.88663509022154 0.00158496092323209 0.158225874895392
"TRIM44" -1.55235545968548 3.96557910547723 0.00158592809565061 0.158225874895392
"MYO1F" -1.52349860617846 7.73362961778279 0.00158798126202031 0.158225874895392
"RPS18" -1.53273111517663 6.55830063271622 0.00159004064371581 0.158225874895392
"IMPA1" -1.55031971238323 4.12434448949897 0.0016002727392466 0.158225874895392
"ZFAT" -1.5349599555382 5.86160460557275 0.00160350719403747 0.158225874895392
"GZMM" -1.53503519777591 6.05629452028927 0.00162818655649865 0.159873553496199
"CA11" -1.52528059689023 5.28842495878448 0.00164337066378394 0.15989751766111
"DPP9" -1.52348883380006 5.31379473108047 0.0016508911223123 0.15989751766111
"ALDH1A3" -1.53136303356138 5.12634089829609 0.00165365605567153 0.15989751766111
"GPS2" -1.53106773785789 6.28953378047428 0.00166632369685274 0.15989751766111
"ACTG2" -1.53649700662718 4.94797663676259 0.00167877917124032 0.15989751766111
"C17orf107" -1.52007224513494 5.43321365002736 0.00168368688953328 0.15989751766111
"ATP6V1C2" -1.5290130182087 6.25878274153758 0.0016966263355974 0.15989751766111
"SEPW1" -1.51660545234502 5.35132839383558 0.00171178240281048 0.15989751766111
"C6orf229" -1.51423811716637 6.86325860637279 0.00173308788272006 0.15989751766111
"ARHGAP18" -1.51027902594422 7.48810424593658 0.00173497480055024 0.15989751766111
"LIMD2" -1.52517086745258 6.28470206654822 0.00173505122865901 0.15989751766111
"ZNF585B" -1.51032646609611 7.69916932588277 0.0017360156799515 0.15989751766111
"SMIM6" -1.53959998550069 3.8286731827735 0.00173705524652897 0.15989751766111
"CTPS2" -1.51663085848212 5.29248241556405 0.00174018565474125 0.15989751766111
"S100A1" -1.54837515903402 2.6195278280522 0.00175249720936026 0.159981857883018
"KRTAP16-1" -1.52335941662504 6.00921824319064 0.00175707696741371 0.159981857883018
"TCF4" 1.51291130197231 5.71704587984475 0.00181926324225001 0.16426029168491
"IQCH" -1.50318746322975 7.55312679289318 0.00182046751305727 0.16426029168491
"MRPL50" -1.51668796964186 5.11076492581795 0.00183277951722195 0.164629625603017
"ING3" -1.5068280241474 5.5695481404883 0.00186180960951059 0.165716850003385
"PRIM2" -1.52686532494788 4.18132848476372 0.00186639610193142 0.165716850003385
"APEH" -1.52831708833584 4.39655534809755 0.00186970236637038 0.165716850003385
"PSD" -1.51627224442033 4.98250036947398 0.00190252009569378 0.167882731439834
"MAP3K8" -1.52776223255401 3.47699090963048 0.00191437956751084 0.168046803647002
"TELO2" -1.52498889704705 4.47957586867666 0.0019211581066928 0.168046803647002
"TRIM5" -1.52288167803249 3.72928149194202 0.00194618482649298 0.169232270628808
"BACE2" -1.4983984468292 5.45711325770057 0.00195160773377538 0.169232270628808
"POLR2I" -1.52717909957218 3.14372784150491 0.00198486558187166 0.170231639467112
"GJB3" -1.49544398510164 5.42916453003469 0.00198586834165572 0.170231639467112
"PCM1" -1.51743052783857 4.05808034476145 0.00199395643075379 0.170231639467112
"SCARF1" -1.5034323992838 5.99119439815393 0.00200511692894866 0.170231639467112
"MLLT10" -1.49712888415234 5.68796744246854 0.00201259113748476 0.170231639467112
"NAA60" -1.50099444085221 6.37753197657806 0.00201412303697796 0.170231639467112
"ANO6" -1.4929489717935 5.76806238978188 0.00209403617645133 0.176242179203767
"MARCH2" -1.49362465175411 5.83387539193825 0.00210537122654978 0.176454774221836
"COL1A2" -1.50712861697598 4.21428653674494 0.00212520066489674 0.177374560493944
"CDK11A" -1.48100522424718 6.85859397425049 0.00216672345878747 0.178494688506643
"CLPB" -1.47742534548753 7.05425996074692 0.0021667351560356 0.178494688506643
"FAM131C" -1.50984234327504 3.38968711477745 0.00216818831309269 0.178494688506643
"ART5" -1.48269436753031 5.53494219345348 0.00218029684310172 0.178494688506643
"RAB14" -1.4873230028309 6.45483328928197 0.00218317601138873 0.178494688506643
"SLAIN1" -1.4889183571674 5.11821642662639 0.00219907396072251 0.178512017889603
"SCN2A" -1.48034778493371 5.47550869110621 0.00220447883438074 0.178512017889603
"MAB21L2" -1.483583788105 5.22711268157115 0.00221012333066854 0.178512017889603
"DNAJC16" -1.50568403501273 3.38256102898647 0.00222766193133471 0.179186198879043
"SYS1-DBNDD2" -1.47977497006307 5.61921233468417 0.00223833086765455 0.179186198879043
"OR10A3" -1.53200539120993 1.22691775831095 0.00224530657074733 0.179186198879043
"ADAM17" -1.5118922793875 2.31477236860226 0.00226139643163501 0.179754094928892
"DOCK3" -1.49705407569082 4.78700996324521 0.00227176661832967 0.17986465269471
"HOXA13" -1.48112764339607 5.83130481528067 0.00228529932528059 0.180223743246833
"SPATA31A5" -1.51224047010579 1.83755841938262 0.00230429064893821 0.181008807799534
"TECR" -1.47984179395608 5.89005591564431 0.00232424109602375 0.181184648973532
"CTH" -1.47241178781109 5.31229921451671 0.0023246195789625 0.181184648973532
"SLF1" -1.50892875038135 1.87546203608436 0.00237427911081363 0.183540416947137
"OLFM1" -1.62409203417882 -0.492479670036868 0.00238086361915 0.183540416947137
"BCL2L1" -1.50077925086576 2.40941415143676 0.00238277814669851 0.183540416947137
"OR13G1" -1.46788732078024 5.46437933441797 0.00239149562294458 0.183540416947137
"LANCL2" -1.4961772857791 2.75979328471902 0.00244811595203777 0.187168742882704
"SYNE3" -1.47226316200448 6.00165897219596 0.00246312235113994 0.187252253964288
"PCP2" -1.49500029298007 3.06443863515511 0.00246790450035305 0.187252253964288
"C12orf57" -1.46199261613473 5.63472873162909 0.0025195172773265 0.189990245107637
"YWHAE" -1.46304820041147 5.69263415972524 0.0025229596724393 0.189990245107637
"RNASE12" -1.47908790142958 4.20000081063768 0.00254812178603503 0.190523037521772
"RIPPLY2" -1.49390203000531 2.09002054094056 0.00254905766341345 0.190523037521772
"BLCAP" -1.45958365690263 5.6532580210121 0.00256609250885032 0.191083267824464
"CTB-50L17.10" -1.47893301800026 4.5138807675794 0.00259246507900604 0.192332103694704
"F2RL1" -1.47697204089078 4.64524626199293 0.00260961126656628 0.192889753802912
"PDE10A" -1.45075086414025 5.32912201420192 0.00266782355757402 0.196467550300607
"CWH43" -1.45845458349785 5.09925488508056 0.00269778931859073 0.197946585497037
"SOSTDC1" -1.4973039426427 1.37202753513795 0.00271009538257049 0.198123797840399
"TCAP" -1.47072954063875 3.63446168354118 0.00274244885916314 0.199326832625588
"PYGO2" -1.46977810722199 4.51938761456232 0.00274897737109831 0.199326832625588
"CFB" -1.47820242396392 2.65958261598639 0.00275799122391162 0.199326832625588
"TAF1D" -1.46671119462834 3.859731992506 0.00278889084748028 0.199326832625588
"UPK1A" -1.47708823427337 2.99827397161183 0.00278891574996144 0.199326832625588
"FCN1" -1.466833942438 3.83561302397978 0.00279108841380825 0.199326832625588
"NNAT" -1.44416783628365 5.31421495657098 0.00279620787618144 0.199326832625588
"ABCA9" -1.43842218150077 7.01206885676768 0.0028173239564758 0.199986237942404
"UGT2B7" -1.48082415113262 2.01238432093183 0.00282542585680697 0.199986237942404
"RNF103-CHMP3" -1.45458962481358 4.99494354450176 0.00284034347745452 0.199987560386132
"TTLL11" -1.46346472005676 4.52359182827054 0.00286217432261825 0.199987560386132
"SLC22A25" -1.45031664676548 6.21631354863416 0.00286435118738301 0.199987560386132
"SPHKAP" -1.44311529063656 5.23750938382988 0.00287300634263863 0.199987560386132
"RASSF6" -1.43910914173674 6.77843061044137 0.00288148531074631 0.199987560386132
"THEM4" -1.46208573539386 4.45133784858114 0.00288534795824433 0.199987560386132
"OR4K15" -1.43821786419322 6.73859462524813 0.00291165172237453 0.201114812589256
"AL356053.1" -1.44674753967364 6.13749397495901 0.00292343749490242 0.201234970654263
"NDUFV3" -1.44419359255261 6.31072966214189 0.00294584110242757 0.202082681927146
"NCAM1" -1.4426948347326 6.34275214467069 0.00296302625623932 0.202373453255871
"SPP2" -1.46652119940697 2.71143057607379 0.00297501411623681 0.202373453255871
"DLGAP4" -1.45851643188731 3.52707377267624 0.00298656619798936 0.202373453255871
"TBX19" -1.43886617150058 5.78446059241386 0.00299055641684173 0.202373453255871
"ACTC1" -1.427801616998 7.48935125346435 0.00300059485881852 0.202373453255871
"GNAI1" -1.43326404747082 5.65551311461573 0.00304635524333959 0.20477027476287
"TBL3" -1.4509690794018 4.15392044123182 0.0030575690552082 0.204836674732025
"TEX28" -1.43048505105533 5.5458284053752 0.00307273891105998 0.205166777091475
"TPM3" -1.44993344420142 4.42410906149996 0.00311297242391722 0.206341872372305
"NCAM2" -1.44699691696744 4.28288434061656 0.00314590335563404 0.206341872372305
"ZFPL1" -1.42649903932035 6.71824733243915 0.00314853035265728 0.206341872372305
"TAS2R20" -1.43280989034808 5.88746505981218 0.00315459444054517 0.206341872372305
"SNX20" -1.41933741915833 7.84194663077343 0.00317708551922293 0.206341872372305
"MSL1" -1.43314685789 6.06548909296766 0.00318141613306193 0.206341872372305
"TSPAN3" -1.43284071984054 6.25884346569762 0.00318871100677321 0.206341872372305
"PRR27" -1.44701257328007 3.5930807600391 0.00319860037051437 0.206341872372305
"FANCE" -1.44416220982347 4.00852231067242 0.00320696834455451 0.206341872372305
"TMEM212" -1.44488206449673 4.42057752629215 0.00321335146362757 0.206341872372305
"WDR27" -1.44504501426875 4.51837960260001 0.0032181004445525 0.206341872372305
"C1orf105" -1.4439117699597 4.34675227044591 0.00321993582219505 0.206341872372305
"INTS2" -1.43024241958008 5.96758943312686 0.00322828311867557 0.206341872372305
"NAB1" -1.42580522451786 5.74158382746037 0.00323455383779661 0.206341872372305
"USP42" -1.4196262717189 5.41022976557814 0.00326217854859647 0.206536040579979
"PGA5" -1.44702231687262 3.28753652671814 0.0032670141941006 0.206536040579979
"BRICD5" -1.42698824876116 6.36716107283288 0.00326853002165909 0.206536040579979
"CCDC120" -1.42494024550392 5.88458544335317 0.00331616749681815 0.208248061045466
"C11orf16" -1.42903569548653 5.02789123519801 0.00331984223810416 0.208248061045466
"EFCAB9" -1.42164956767326 6.50724817082111 0.00332681241748036 0.208248061045466
"DCT" -1.4463585091 2.62624900673131 0.00338587068485208 0.209812172036423
"HTR5A" -1.43504162158529 4.11656382017008 0.00338746400642505 0.209812172036423
"TARS2" -1.43521927007714 4.03777243382125 0.00339190819021932 0.209812172036423
"CRYZL1" -1.41508738820615 6.68404223922064 0.00340167748846767 0.209812172036423
"MIB1" -1.45506486588721 1.62495012947484 0.00340417133003033 0.209812172036423
"TTC19" -1.43441065339134 4.36511076024672 0.00342410735076324 0.210001938647151
"RHOG" -1.41828761030036 5.81822016487345 0.00342908195243658 0.210001938647151
"SORBS3" -1.58467905714414 -0.718352763081369 0.00343870180601396 0.210001938647151
"ZNF789" -1.41155400112896 6.76013146232645 0.00345014999553256 0.210060652159613
"SLC6A1" -1.41380157465895 5.24504608338778 0.00346372018745069 0.210247815378257
"ADGRL1" -1.42996254631222 3.97047892204271 0.00351229473159025 0.212229112162372
"KREMEN2" -1.42823599116764 4.08818279130411 0.00353843182236481 0.212229112162372
"ALDH18A1" -1.41533519874991 6.31408492865177 0.00354284871688598 0.212229112162372
