"logFC" "logCPM" "PValue" "FDR"
"KRBOX4" -1.32070690553236 3.5457228107764 0.00633641381981183 0.740723683517793
"CTGF" -1.31128505578512 5.96961344776698 0.00642761764065778 0.740723683517793
"TENM3" 1.3131070664007 5.32758266465463 0.00644380952639245 0.740723683517793
"CD164" 1.31248933372455 5.88599007216578 0.0064909018238015 0.740723683517793
"ARHGAP40" -1.32060629895078 4.83948828664505 0.00653060817617647 0.740723683517793
"ORMDL1" -1.30872543676541 5.35881556415572 0.00660569801727779 0.740723683517793
"GZMM" 1.30843314464989 6.06298272203792 0.00660851733346181 0.740723683517793
"THUMPD1" -1.31704434697572 4.6712198943256 0.00661038949916174 0.740723683517793
"TESC" 1.3181852813842 4.58311081665718 0.00661650709192418 0.740723683517793
"PTGER1" -1.30258323035911 5.56253549713475 0.00663221566410099 0.740723683517793
"ANK3" -1.31030650684647 3.61887593501092 0.00666389389781284 0.740723683517793
"GSKIP" 1.30692144513723 6.46268294926125 0.0066916053913484 0.740723683517793
"CENPVP1" 1.30973862700914 3.71631952190272 0.00669317491471822 0.740723683517793
"VAMP3" -1.30218778493608 5.61221131950735 0.00677112409164248 0.742742601932192
"LPXN" 1.29114491802679 7.74108798739081 0.00682281550737786 0.742742601932192
"PHLDB3" -1.3033890788845 3.5725641314011 0.00692362602837452 0.742742601932192
"PZP" 1.29881813157484 5.56952474598901 0.00696525379896122 0.742742601932192
"CDCA4" 1.2981704668835 6.49957374385419 0.00696818422337411 0.742742601932192
"CHMP4B" 1.30289607449002 6.1336547380959 0.0069953330805652 0.742742601932192
"KRTAP9-7" 1.29219386895621 7.1744151712305 0.00703654296632682 0.742742601932192
"CCDC85B" -1.30590638548109 3.68338514249346 0.00704476435371904 0.742742601932192
"RAB42" -1.29618656418065 6.09704953185655 0.00707624672137415 0.742742601932192
"TOR2A" -1.30811400260151 4.72920605636698 0.00708221441610747 0.742742601932192
"TMEM139" -1.29235987344291 5.89606365062891 0.00716795918400836 0.747819741744122
"CNNM1" -1.29319870652709 6.40154804130319 0.0072744367400978 0.754996074305177
"YDJC" 1.29899663696404 4.53310052873021 0.00740240468039831 0.761223518640734
"OPCML" -1.30528937189822 2.33906184582171 0.00744478169989105 0.761223518640734
"C1orf185" 1.28669937083503 6.52943424107917 0.00748362532131905 0.761223518640734
"SAPCD2" 1.29727202696621 4.72723024819514 0.00750616169042112 0.761223518640734
"RP11-77K12.7" 1.57486400439475 -1.51823239203946 0.00757820819322399 0.761223518640734
"POFUT2" -1.2792674312001 5.74004216893013 0.00760964175473253 0.761223518640734
"SORBS3" 1.43245195366027 -0.647475000479503 0.00762171247418574 0.761223518640734
"LINC00959" 1.29904906713797 2.45471012503476 0.00768207434341758 0.761223518640734
"MEIG1" 1.29237766665959 4.03626919868895 0.00769701447821365 0.761223518640734
"TMEM190" -1.29275214376261 4.15818348713074 0.00771446129918971 0.761223518640734
"UBE2L3" -1.27970322989325 5.38667456231162 0.00775280729613697 0.761257269357449
"CDH24" 1.28354146521162 3.50783979164367 0.00784579604957708 0.76339010929698
"KIFC3" -1.28260468760628 3.77145817498751 0.00786686531393867 0.76339010929698
"SYTL5" -1.2758771912263 5.50615687462107 0.00791054798193752 0.76339010929698
"MSTO1" 1.27593611564162 5.43078536237189 0.00792697033267295 0.76339010929698
"FIBCD1" -1.28740418865703 2.59934444666888 0.00807198660303241 0.768390477294447
"OR2M5" -1.27846145286959 5.10414718245644 0.00807305222201448 0.768390477294447
"TOLLIP" -1.28009186493007 4.82385022980783 0.00811299010007935 0.768390477294447
"PRIM2" 1.28245353564586 4.17691101543856 0.00815226463559489 0.768390477294447
"DNAJB14" -1.25858170078101 7.96303468232794 0.00817069400747427 0.768390477294447
"RP11-201K10.3" -1.26682553784433 5.70676655911219 0.00826227329592852 0.771593202215259
"GJB5" 1.27511457483407 5.14823872239616 0.00828915991437489 0.771593202215259
"PYGO2" 1.27809761154593 4.5530241470297 0.00832031010326473 0.771593202215259
"GPR139" -1.25982927929906 7.04571859407175 0.00847655403401828 0.778563595805999
"TRIM33" 1.27819448677937 2.6946985481621 0.00850019816856959 0.778563595805999
"ILF3" 1.26772711352989 6.38823334220601 0.00851207765371243 0.778563595805999
"GPM6A" -1.26263189613988 6.02756923590781 0.00866878505702899 0.787456572505814
"CABIN1" 1.25857125699589 5.42068406207938 0.00874019296375372 0.787456572505814
"DOCK4" 1.27809510961566 2.1895787591872 0.00879314146660153 0.787456572505814
"KRTAP10-8" 1.2534614635725 7.32012042443787 0.00883601302729159 0.787456572505814
"ECHDC3" 1.26627281884713 3.9844234047942 0.00889694712102396 0.787456572505814
"PICK1" 1.25668286315766 5.92889790954678 0.008897848347882 0.787456572505814
"TET3" -1.25391225374404 5.80834544812335 0.00891331579648593 0.787456572505814
"PEX1" 1.25747792007328 6.33282343606909 0.00892380020761918 0.787456572505814
"garlic" -1.26719967208682 4.11453578515375 0.00909239330200179 0.797390615806587
"RP11-40A7.2" 1.25001314321047 5.82330435475742 0.00914357489130136 0.797390615806587
"ABR" -1.36894882153319 -0.530091388256775 0.00916736674073494 0.797390615806587
"CHIC1" -1.26201713983887 4.7703146247446 0.00919560841951583 0.797390615806587
"TECRL" -1.24661251833349 5.68801877356 0.0092527590976479 0.798888006400798
"TYW5" -1.25369482722499 3.33505868839361 0.00937702506646356 0.805721713348429
"RALGAPA1" -1.24482369663208 5.63896766464071 0.00944661142047754 0.805721713348429
"GALNT4" 1.25182986957471 6.40344592808296 0.00945257863495986 0.805721713348429
"GTF3C2" 1.25881036202396 2.65580090330665 0.00949581690467086 0.805977578040093
"PATE4" -1.24416974696047 6.87851975400805 0.00960761223169334 0.812025656595144
"TMEM242" 1.24026617898294 5.71664028714477 0.00973848036778493 0.819628152298739
"PON3" -1.24276460025007 5.48954250184783 0.00980649797198978 0.821899417895093
"PIK3C2B" -1.24431149712754 5.23678631015375 0.00993559872234844 0.825790748899418
"METTL13" 1.24227517117296 5.15719499627307 0.00994116750671577 0.825790748899418
"KRTAP2-2" -1.24864249663563 4.18156185998514 0.00997660432497924 0.825790748899418
"REXO1" -1.2481605494048 4.38399685035676 0.010039530706153 0.827579586728192
"ZBTB46" -1.24765023191172 4.43499156760186 0.0101560411866994 0.83375270906056
"ADGRG4" -1.25054326575343 2.15953888872201 0.0102734678261891 0.838380581862684
"CT45A6" -1.23928395072694 5.96515002129209 0.0102961221675513 0.838380581862684
"SLC7A3" 1.23263099605602 6.16891087279866 0.0103540512585135 0.839684213600336
"AKAP8" 1.23924592057213 2.98770115157292 0.0104962604677676 0.844017989384246
"IMPA1" 1.2405507450184 4.06976913072172 0.0105161143964366 0.844017989384246
"SDHAF1" 1.2354286247894 3.38804128817067 0.0105657070593267 0.844017989384246
"KRTAP20-4" 1.22471584322179 6.89683571928053 0.0105760329157529 0.844017989384246
"ZNF516" -1.22745629644336 7.03927080606459 0.0106870790017474 0.846640252530726
"CT47A11" -1.2286159147147 6.27689826869004 0.010712534377922 0.846640252530726
"NBEAL1" 1.22768776350379 5.45542559611223 0.0107462617199958 0.846640252530726
"GJB7" -1.22853145063212 5.9054798997373 0.0107779573858187 0.846640252530726
"ZNF787" 1.23638996521882 4.76507278138637 0.0108551686015111 0.847619157610214
"CCDC134" -1.23210490161327 2.84549268883981 0.0108750498480268 0.847619157610214
"STK38" 1.22966128227296 4.06643915094625 0.0110376858235599 0.853557676301327
"OR2F2" 1.21949260130262 6.91755471826936 0.0110458402806977 0.853557676301327
"GATAD2A" 1.6385740905824 -2.19642889785729 0.0110790772222228 0.853557676301327
"CCDC144A" -1.22213080495131 6.51926500934197 0.0111803882142229 0.858062667889264
"USP47" 1.22762655292713 4.22995914094206 0.011343407913762 0.867251160002166
"FAM47B" -1.20227253203044 7.93386006992834 0.0114205605356164 0.868479639040617
"AGBL1" -1.22183357452407 3.8508702826553 0.0114749305267858 0.868479639040617
"IL20" -1.23027245110742 4.45498680394961 0.0114895464203367 0.868479639040617
"RPL30" -1.21065871851798 5.37207899478625 0.0115613191233943 0.868924280529789
"SCAI" -1.21566977275784 5.21239909988195 0.0115858432511657 0.868924280529789
"PEBP1" -1.2226097840824 4.19527423190034 0.0116481722837634 0.868924280529789
"CYB5A" -1.20800002338553 5.83759070268973 0.0116742362381819 0.868924280529789
"SLC2A7" 1.22281346364734 4.45702129784901 0.0117123236854397 0.868924280529789
"TXNDC9" 1.20473264148865 5.75577086077273 0.0118554243327217 0.87167105647011
"RPH3AL" 1.21361907834431 3.53604604838332 0.0119123552284885 0.87167105647011
"MCTS1" -1.22033767094869 2.32774601196236 0.0119578847354221 0.87167105647011
"TRADD" 1.21727396531882 2.55081856274512 0.0120973509103364 0.87167105647011
"KLHL30" -1.20163292066346 5.75398814337143 0.0121693615713001 0.87167105647011
"FAM19A3" 1.21739597595012 2.82432662741995 0.0121759026596552 0.87167105647011
"CYP4F22" -1.20367478994174 6.12853153269945 0.0122297073714181 0.87167105647011
"PIK3C2G" -1.21499313178846 4.45562467472441 0.0122415453257025 0.87167105647011
"GOLGA8B" 1.20442257939358 5.99478522340449 0.0122548448235073 0.87167105647011
"RBCK1" -1.20096320385343 5.94187515470373 0.0122790373863613 0.87167105647011
"HCG27" -1.19603620110038 7.13337092170778 0.0122829186711535 0.87167105647011
"KIF4B" 1.21389669568614 4.41686935373625 0.0122964238610448 0.87167105647011
"NCF4" -1.19818494979537 7.34292999902734 0.0123150571105307 0.87167105647011
"ADAM21" -1.20831103011991 4.02519645918123 0.0123911711502965 0.873970244054893
"NUDT1" -1.19926343016215 5.37508928354993 0.0124823266165785 0.877310471777835
"PCDHGB6" 1.19336906108299 7.21429130979555 0.0125584196565393 0.877700427518743
"MAP3K13" 1.18841914295428 7.43848565037342 0.0125755090957955 0.877700427518743
"ITGB1BP1" -1.19744615184122 6.16143525671708 0.0126466345962979 0.878011387614464
"PSMD4" 1.20803003013452 4.37398971591105 0.0126901745247868 0.878011387614464
"SPATA3" -1.20512348711448 2.9798834179375 0.0127191290700782 0.878011387614464
"RPL13" -1.2060054446053 2.73690725681166 0.0127552949825675 0.878011387614464
"METTL10" 1.19537413993552 6.24482687244914 0.0128352018070931 0.880486052732472
"NR4A2" -1.23488869280536 0.98571771675433 0.0129048616797573 0.882243291150916
"C10orf99" -1.23923241889892 0.651633691672668 0.0129591875829341 0.88294383154338
"SH2B2" 1.22391411072551 1.26624144091788 0.0130711382167943 0.885064417413701
"BTF3L4" 1.20366796528367 2.64942454854153 0.0130786814215194 0.885064417413701
"METAP1D" 1.19822233262637 4.69740801300971 0.0131603688471185 0.885594531594088
"CHMP4A" 1.19633770985653 4.65829495802727 0.0132643885135515 0.885594531594088
"MAPRE3" -1.19157276365063 6.30273420532897 0.0132691436455067 0.885594531594088
"RAPGEF2" -1.19662425044601 2.80929868631088 0.0133075271898337 0.885594531594088
"CTB-50L17.10" 1.19886130510634 4.48520243230143 0.0133075709654945 0.885594531594088
"PTK2B" -1.18633540761361 5.83542202601474 0.0134278303234135 0.889708239263141
"CAPRIN1" 1.19222043979713 3.36809040933674 0.0134582195844806 0.889708239263141
"C21orf62" 1.20436801635655 4.27501811729831 0.0135350964448641 0.891847095023268
"EPPIN" -1.19229045193615 4.59201259376444 0.0137132255275271 0.898079205827736
"C4orf47" -1.18484833695196 5.74388735304376 0.0137692341336822 0.898079205827736
"AQP7" -1.22323941365068 1.08276149130511 0.0137751745830238 0.898079205827736
"DLG3" 1.18670508943919 6.38327199532166 0.013826997491235 0.898079205827736
"KNTC1" -1.18112078207257 6.41948552563451 0.0138538502621322 0.898079205827736
"GOLGA6L9" 1.18246097257779 5.13549925383832 0.0139787000247311 0.901800898285045
"ASPA" -1.18558291882441 4.93483930122225 0.0140013019503095 0.901800898285045
"MT1F" -1.18409791014485 4.94942356896064 0.0140598663111982 0.902670455383371
"LATS2" 1.17906128453004 5.23397072178759 0.0142076016666641 0.906440600873489
"SERP2" -1.17965892065942 6.03646142154674 0.0142817130306261 0.906440600873489
"SUMO1" 1.18488554108698 3.44657500041476 0.0142889516389231 0.906440600873489
"BARHL2" -1.18578659571318 2.52999954336936 0.0142995971182678 0.906440600873489
"MTMR4" -1.18173422604589 5.05462930831631 0.014475518841267 0.913289555376758
"ACOT11" 1.18678979535246 2.51059157856974 0.0144988307428391 0.913289555376758
"LRP6" -1.17216622489615 6.32508335194436 0.0145511862631749 0.91371414431867
"GALNT8" -1.1793216834314 4.96388844123948 0.0147094217929406 0.914125175650657
"DIS3L" -1.19316800981557 1.76875835653571 0.0147219727829886 0.914125175650657
"SYCP2" -1.17835805998777 2.85701384094767 0.014722989958441 0.914125175650657
"FKBP8" 1.17012169958707 6.01957490354135 0.0148793314224224 0.914125175650657
"DNM1L" 1.168875822921 5.95310326389045 0.0149206176742132 0.914125175650657
"NIPA2" 1.16386804615267 7.09139103094119 0.0149258021220128 0.914125175650657
"UBE2D2" -1.1976713155742 1.22889944636594 0.0149342435834696 0.914125175650657
"AL135787.1" -1.17288285911118 5.09242233276286 0.0149613701907757 0.914125175650657
"HTR5A" 1.17660469588541 4.10300118918222 0.0150609666084813 0.914125175650657
"PFKFB2" -1.18238028211801 2.10448702759512 0.0151084009325338 0.914125175650657
"RAX" -1.16213045543354 5.6461960711344 0.015160240518448 0.914125175650657
"LMO7" 1.16541784457193 5.63757330510927 0.0151664029966053 0.914125175650657
"KANSL3" -1.17530875641716 4.12337668957423 0.0152144680032655 0.914125175650657
"NDUFB9" -1.16941474552053 5.12095502902882 0.0152389868602675 0.914125175650657
"MUS81" -1.17779870413004 2.28326506993353 0.01528352327546 0.914125175650657
"ISX" -1.1623017079087 6.79051494825504 0.01531731043385 0.914125175650657
