"logFC" "logCPM" "PValue" "FDR"
"FRRS1L" 1.42781966808984 6.99688582983704 0.00311444408877716 0.971554108997281
"RANBP3" -1.42624165880887 6.79741245520763 0.00315539144515617 0.971554108997281
"ZCRB1" -1.42315222057329 6.06596087751598 0.00316160266979521 0.971554108997281
"VGF" -1.42801195032756 5.01798177994839 0.00318789983005452 0.971554108997281
"TEX35" -1.51021642108766 -0.013471888188654 0.003218173674113 0.971554108997281
"GIGYF2" -1.44923703369372 2.04324027443039 0.00324547222386296 0.971554108997281
"LUZP6" -1.43241259912735 4.41732666674076 0.00328576670644675 0.971554108997281
"KRTAP10-3" -1.42466116592962 7.249032361644 0.00329626475626765 0.971554108997281
"SMIM10L2B" 1.41976999654007 6.08433307880644 0.00329718854548311 0.971554108997281
"PLA2G3" -1.43926204619947 1.96391734352386 0.00336117375830121 0.971554108997281
"FERD3L" -1.42300729565863 4.47477168560658 0.00340380786522152 0.971554108997281
"AEN" 1.41956654318564 4.46330479424616 0.00344527791916203 0.971554108997281
"TMEM147" 1.4374505720074 2.15251678094268 0.00346209159244463 0.971554108997281
"ZNF75A" -1.42604996967346 3.16648835361123 0.00352343007737192 0.971554108997281
"AP2A1" 1.41046441403973 4.45497173241725 0.00367382493215535 0.971554108997281
"SLTM" 1.42950476509486 1.58156189107355 0.00371523166037131 0.971554108997281
"ABCC12" 1.40142999769088 6.54228430990655 0.00371825081250167 0.971554108997281
"TMEM126B" 1.39396209308315 5.2777322931229 0.00385825970011874 0.971554108997281
"NIPAL4" 1.39000668707307 4.12371036313509 0.00422579143907411 0.971554108997281
"AMER1" 1.38150680785876 5.22581938479061 0.00423892237661733 0.971554108997281
"FAM89A" -1.38442816303927 4.84507463078939 0.00429962619983333 0.971554108997281
"DDTL" -1.38498454604293 4.30904459548837 0.00436453587106829 0.971554108997281
"SPINK4" 1.37238260717076 6.16120730751515 0.00437414461646913 0.971554108997281
"MAP9" 1.37302426077522 6.38076303338979 0.00438951970508376 0.971554108997281
"PAX4" -1.37719437538249 4.81092440606312 0.00441959270374346 0.971554108997281
"TCTEX1D4" 1.38144121764317 5.08262671418654 0.0044355183452027 0.971554108997281
"NUDT12" -1.39009694081326 4.37338142877699 0.00444562544945731 0.971554108997281
"SYNE3" -1.3714175568894 6.02556683586945 0.00445109234749499 0.971554108997281
"TMED9" -1.3689668468589 5.70739106041667 0.00457371342773699 0.971554108997281
"GIPC1" 1.37410722072196 4.42712407923371 0.00476110181136965 0.971554108997281
"ERH" 1.36702109283137 7.00500123322799 0.00481003601872393 0.971554108997281
"A3GALT2" 1.36212569342378 5.71218955257758 0.00481211366500359 0.971554108997281
"PRDX6" 1.35848282674332 6.70618130862985 0.00499234812533673 0.971554108997281
"RBL2" -1.3567677475915 4.63073092726101 0.00510343882722868 0.971554108997281
"CCNT2" 1.35302647990549 6.52225776440782 0.00511953580368189 0.971554108997281
"LMO7" 1.34955966561173 5.76118679189259 0.00513470168046781 0.971554108997281
"SLC3A1" -1.3563919268078 4.95153245611047 0.00513548494823544 0.971554108997281
"CBWD3" 1.36297730139878 2.787848242707 0.00514231812931818 0.971554108997281
"TMEM173" 1.34281931994896 8.03398108424129 0.00514569137876191 0.971554108997281
"LCAT" 1.34621552056369 5.38440207035817 0.00528301473414878 0.971554108997281
"PCDHA7" 1.3510907595545 5.30667438921303 0.00530456273104939 0.971554108997281
"SLC52A1" 1.34531018860491 6.15813053984456 0.00532499317602258 0.971554108997281
"LENG9" 1.35235562994213 4.00000665933093 0.00542231191308098 0.971554108997281
"TESC" 1.34939404439569 4.75068949941316 0.0054804094167661 0.971554108997281
"RNF167" -1.34119587396551 5.98018936362954 0.0055111366300156 0.971554108997281
"PDXP" 1.35572125209797 2.91904196618352 0.00551911224251978 0.971554108997281
"RP11-40A7.2" 1.33574390265326 5.97459865381192 0.00552219815477268 0.971554108997281
"ETAA1" 1.37038208269556 1.14293834418774 0.00559362788481821 0.971554108997281
"OR2D2" 1.33604366176664 6.85994762759563 0.00565271579594967 0.971554108997281
"TSHB" 1.34863939258566 3.4263846332759 0.00572649310950738 0.971554108997281
"HSD3B7" 1.3390086692144 4.40503715310092 0.00572893779438147 0.971554108997281
"ENSA" 1.33607353983768 5.1293255607066 0.00576435262947425 0.971554108997281
"EXD2" 1.32728916524542 6.26707879603532 0.00579578105559174 0.971554108997281
"DOCK4" 1.34789332427319 2.34588045168919 0.00587172196857165 0.971554108997281
"SPOPL" -1.32523078138221 5.0007524497497 0.00600312418832259 0.971554108997281
"HOOK1" 1.32397879269908 4.87649896409947 0.00611469802259587 0.971554108997281
"GPR83" 1.33552571944803 3.99449594490014 0.00615001598145975 0.971554108997281
"KANK2" 1.33809311915345 3.5015264740812 0.00634540787306051 0.971554108997281
"CD80" -1.32252658580665 3.89663128268329 0.00646905789971852 0.971554108997281
"ANKIB1" 1.32416822157055 4.40959778092835 0.00650147937026783 0.971554108997281
"C4orf46" 1.30950029499747 6.13426449966811 0.00650690052895048 0.971554108997281
"SLC26A5" 1.30901083731534 5.27723265190261 0.00657825947514516 0.971554108997281
"FRMD4A" 1.3099457999585 6.0124619007637 0.0066333004879436 0.971554108997281
"MYL10" 1.31087115711677 5.42145971645743 0.00679075085372241 0.971554108997281
"OR5AN1" 1.31210448864621 4.68764941230276 0.00686004641473813 0.971554108997281
"MAPRE3" -1.30599098673964 6.55702744656949 0.00687484678424957 0.971554108997281
"LAT" 1.29626345667615 8.22746235908028 0.00694036918614137 0.971554108997281
"KCNA10" 1.31621493302312 3.66001176206098 0.00696559804691954 0.971554108997281
"ACSM4" 1.29768025265138 6.51138569408559 0.00699707448455197 0.971554108997281
"CCL20" -1.31336548693118 3.29008790311113 0.00702835979724419 0.971554108997281
"SREBF1" -1.31659499353844 2.25176486438867 0.00706149552533422 0.971554108997281
"KLHL28" 1.30443330651043 4.89846227037535 0.0070995167687256 0.971554108997281
"PCDH17" -1.32575058218655 1.41270773515431 0.00718472712456492 0.971554108997281
"CA13" -1.29844500216331 4.81999866638913 0.00720815307458386 0.971554108997281
"HESX1" 1.30891522266854 3.25701452896993 0.00729830512922645 0.971554108997281
"OTX2" 1.34697834398085 0.587244311648481 0.00730885675388294 0.971554108997281
"CACNA1B" -1.29844089887693 4.90701255811371 0.00745847736927426 0.971554108997281
"TARS2" -1.2959669308877 4.07398129849103 0.00753188448152884 0.971554108997281
"KCNA7" -1.28556913469734 6.91566287570674 0.00754420476096013 0.971554108997281
"AC069499.1" 1.28959978412064 5.93716317175885 0.00754448649138616 0.971554108997281
"CENPE" -1.2872497984124 4.90661195464113 0.00754766684734194 0.971554108997281
"TBC1D24" -1.29007620825956 5.10028003010511 0.00755789901040053 0.971554108997281
"SMARCA1" -1.28446200842496 5.70339604410527 0.00756204286124517 0.971554108997281
"SLC35E4" -1.2991991553442 3.77008775800018 0.0075818950822272 0.971554108997281
"SEMA6D" -1.28413794314651 5.51283720733495 0.00771656851154935 0.971554108997281
"SRC" 1.28315590107078 5.73012707447704 0.00775906121628319 0.971554108997281
"IRF2" 1.29463686961366 3.79028129877471 0.0077736444928995 0.971554108997281
"SHBG" -1.28105281834023 5.74686918262503 0.00780927246097294 0.971554108997281
"ADGRG4" -1.29841695654059 2.37192778047016 0.00784503353933961 0.971554108997281
"ARHGEF39" -1.28862131786027 4.56454235029755 0.00788978817422114 0.971554108997281
"RGPD4" 1.28216587101415 5.80805799261837 0.00788981598826538 0.971554108997281
"RIMS2" 1.28022264293853 5.32048677265089 0.00794236195339819 0.971554108997281
"FBXL7" 1.27093094708149 7.57080470587516 0.00809509568456633 0.971554108997281
"INSIG1" 1.2864008649132 4.39565029055646 0.00809655876177881 0.971554108997281
"SPPL2B" -1.28412224188738 3.77166068017593 0.00813796352259681 0.971554108997281
"ASS1" -1.28159869442137 4.31249568074289 0.00819472098079663 0.971554108997281
"RP11-392E22.9" 1.28046776792165 4.79070132199842 0.00824261127633361 0.971554108997281
"IGFALS" -1.28521834277952 2.18214265702351 0.0083532951923367 0.971554108997281
"ANGPTL7" 1.27702890484489 4.57275414873514 0.00836363487743911 0.971554108997281
"ZNF787" 1.27500812724574 4.93308240653558 0.00841744406361613 0.971554108997281
"FANCL" 1.26937998300105 5.54599210265383 0.00843521076432506 0.971554108997281
"PIBF1" 1.26395394802878 7.10481830546166 0.00850040626828637 0.971554108997281
"C9orf172" 4.64434351527719 -4.09704218702724 0.00852911841885383 0.971554108997281
"LRRC4B" 1.32591286391064 0.402589863929152 0.00858205548287058 0.971554108997281
"GRHL3" 1.26170028589588 6.34840691507011 0.00859857923848316 0.971554108997281
"USHBP1" 1.26236824910124 7.24086461506012 0.00860347463276539 0.971554108997281
"AADACL3" -1.26683932259724 4.64294464071653 0.00885031767738573 0.971554108997281
"CCDC134" -1.27155788026956 3.04918443650099 0.00887264321770305 0.971554108997281
"GAGE12B" 1.26953043478782 4.12736083146 0.00896706418678005 0.971554108997281
"EPHB4" -1.25248018295812 6.02642408523972 0.0090565645071815 0.971554108997281
"MRPL45" -1.2570623941151 5.73835060828207 0.00912700996023548 0.971554108997281
"LRRC19" 1.25833073459667 4.89317264329508 0.00919173839035643 0.971554108997281
"TMEM54" -1.27489346322401 1.81750095220285 0.00919788831815169 0.971554108997281
"TVP23C" -1.25799346795674 6.57242818076692 0.00926695569771532 0.971554108997281
"PICK1" 1.25051649702871 6.10695478148132 0.00935718374634445 0.971554108997281
"ZNF789" -1.24775002956035 6.80421757500381 0.00941797421704408 0.971554108997281
"AGO1" 1.24336694120938 7.33979554852888 0.00946221750313883 0.971554108997281
"R3HDM4" -1.24723066683779 4.88053385261133 0.00959809025284317 0.971554108997281
"EIF1AY" -1.23974019345298 7.93896900953019 0.00961044688939413 0.971554108997281
"VAPB" -1.24630041346568 6.43967050672581 0.00961415440621515 0.971554108997281
"SUCO" 1.25485986409525 4.16103888620819 0.00962070949782938 0.971554108997281
"PLA2G7" 1.24728015387017 5.10969997892605 0.00962621461557237 0.971554108997281
"AC005943.2" -1.25756124017342 3.86828224042201 0.00973058954445255 0.971554108997281
"PAPOLA" -1.24726828131885 6.65938174825248 0.00978455341535606 0.971554108997281
"P2RY6" 1.24632682292462 5.2009861047889 0.00978639280914739 0.971554108997281
"NCR1" 1.24270459466129 5.55221707139635 0.00990726084860911 0.971554108997281
"AL139333.1" 1.24178560916229 4.96183425103078 0.00996320524223215 0.971554108997281
"KLHDC8A" 1.24229486602512 4.99371116566898 0.0099788869509878 0.971554108997281
"ACOT11" 1.25482958283725 2.6634644023864 0.0100277481421804 0.971554108997281
"CORT" -1.24024933075932 7.23200929916507 0.0100369411736025 0.971554108997281
"AC213203.1" 1.23729943466557 6.42092302161584 0.0101667530063881 0.971554108997281
"SLC4A11" 1.24034765960434 4.01245794319508 0.0104766763270091 0.971554108997281
"MCM6" -1.22844398190187 5.83010253465597 0.0104790260889141 0.971554108997281
"POMP" 1.24892305708083 2.02511295401232 0.0105187297899035 0.971554108997281
"HELB" -1.22627500378709 7.24051515064866 0.0105640813504962 0.971554108997281
"RPS4Y1" -1.23159263971771 6.49386766927072 0.0105708026763419 0.971554108997281
"GIMAP6" 1.2257951345291 7.09544335874396 0.0105802308392085 0.971554108997281
"RRAGC" -1.22787456402881 6.60029487578492 0.010664606697883 0.971554108997281
"GPS2" -1.22794231389873 6.37135689124134 0.010669852180487 0.971554108997281
"IQCJ-SCHIP1" -1.22773178068108 6.06574892693296 0.0106832992467538 0.971554108997281
"SCGB1A1" -1.2311272214816 5.09785938580165 0.010861465650485 0.971554108997281
"KRT12" -1.22308039544407 5.71427149850833 0.0108718897751099 0.971554108997281
"CARD16" 1.21823982210367 7.65690657296036 0.0109549850950261 0.971554108997281
"TIMM8B" 1.2264182192516 5.66536385954363 0.0110299656201316 0.971554108997281
"MZT1" 1.21894253824252 7.62957874011619 0.0111183885818913 0.971554108997281
"SATB2" -1.22452911520296 4.79872742033515 0.011166220500142 0.971554108997281
"LIN28B" -1.21734965276837 5.35905554382161 0.0112568678617869 0.971554108997281
"SOHLH1" -1.22538800173363 4.63594126242085 0.0112936607175319 0.971554108997281
"MRM3" -1.29803818275068 -0.194783227537365 0.0113295356839819 0.971554108997281
"ZHX1-C8orf76" -1.21395076399943 5.77843134536582 0.0114142066181179 0.971554108997281
"NPL" -1.23418405794291 2.29943820049094 0.0114244349666073 0.971554108997281
"OR6X1" 1.21258000898439 5.89756254027825 0.0115072056300795 0.971554108997281
"TMED5" -1.23516359901058 2.52323805842064 0.0115530980204984 0.971554108997281
"POLA1" -1.23313773999942 2.43596966954722 0.0116247735082574 0.971554108997281
"TIMM21" 1.21364962381756 6.89134156990376 0.0116518853945757 0.971554108997281
"DNALI1" -1.22873508285172 2.14368343734138 0.0116615389302257 0.971554108997281
"DDR1" 1.23041194431258 2.01924213368763 0.0118067482798521 0.971554108997281
"ZNF645" 1.22155691552054 3.73559669181975 0.0118765257953313 0.971554108997281
"IFI27L1" -1.20997093143464 6.96081503422267 0.0119208115598078 0.971554108997281
"SCGB1C2" -1.22108083066668 3.01165959645731 0.0120986350109054 0.971554108997281
"ZNF747" 1.21900579814049 4.24789257880107 0.0121273493608817 0.971554108997281
"MCF2L2" -1.20924725735401 6.89354533932047 0.0121783278331751 0.971554108997281
"DEXI" -1.20242249163038 6.17270536008966 0.0122166183982782 0.971554108997281
"DPYSL5" -1.20240708062525 6.01826328417308 0.0122172192093396 0.971554108997281
"LRRC8C" -1.21217511832482 3.80305377625854 0.0122979086635683 0.971554108997281
"UPK1A" -1.21724353814047 3.06770210027043 0.0123410312403124 0.971554108997281
"PRDX1" 1.20072491449749 5.68243917623767 0.0124642472810358 0.971554108997281
"EVA1B" 1.20021263180864 5.62512008878067 0.0126197356486684 0.971554108997281
"SH3D19" 1.19708321950198 7.03776125251312 0.0126614402242577 0.971554108997281
"FOLR3" -1.20728364298053 3.90501151894633 0.0127440284224312 0.971554108997281
"ZNF384" -1.19654698811699 6.2725031308247 0.0128008270574489 0.971554108997281
"TMA16" 1.20064920905933 6.56237079051786 0.0128556753937487 0.971554108997281
"PRAMEF2" 1.2856779251697 -0.28906273030161 0.0129092856494871 0.971554108997281
"PRRG1" 1.19908770826086 4.77108836574436 0.0129309050489837 0.971554108997281
"VENTX" 1.19080865243176 6.2214492290938 0.0129773683844019 0.971554108997281
"ZNF823" 1.19367834692938 6.08325170984416 0.0130146391247344 0.971554108997281
"FEZ1" 1.21379132270343 1.83913501032912 0.0130926459360446 0.971554108997281
"NPY5R" -1.2024071075161 3.46323549092744 0.0132266583187422 0.971554108997281
"INO80E" -1.20443006310322 3.3293990499048 0.0132314636615072 0.971554108997281
"KLRG1" 1.1913750013125 5.26507375665055 0.0133064904068014 0.971554108997281
"TOE1" -1.1914432215463 5.98505588960172 0.0134185119519198 0.971554108997281
"FBXW9" 1.2018654786363 2.74076604974291 0.013467861777667 0.971554108997281
"NCF4" -1.18930849552747 7.51650013581338 0.0135189744885204 0.971554108997281
"THAP12" 1.19100372338518 4.70850088922889 0.0136012696089301 0.971554108997281
"SF3B6" 1.19440363148299 4.06815648697682 0.0136192300184966 0.971554108997281
"PA2G4" 1.18288865670065 6.22606032781477 0.0137222734531153 0.971554108997281
"CST9" 1.1853736026609 4.90708120534665 0.0137507354195319 0.971554108997281
"RP11-507K12.1" 1.18017759286681 6.00673178644056 0.0137791165529643 0.971554108997281
"BOLA2" 1.1806810465133 5.99105960571699 0.01383350049453 0.971554108997281
"CHP1" 1.18105912646693 6.25347996194875 0.0138388178686692 0.971554108997281
"KLHL42" 1.18404361540624 5.87173952290901 0.0138498177323648 0.971554108997281
"CEP55" 1.17722307906547 7.12657381502691 0.0139157234898605 0.971554108997281
"GAS1" -1.17884159507254 6.37984114680003 0.0141005801993644 0.971554108997281
"PELI2" -1.18566853034899 4.27747711578121 0.0141693492906837 0.971554108997281
"AQP3" 1.1957456586824 2.26922008656254 0.0141876441553129 0.971554108997281
"OLFM4" -1.17474327890934 7.12666525977382 0.0142190756623974 0.971554108997281
"ZNF608" -1.18386411447796 7.14804841850682 0.0142237978531443 0.971554108997281
"AC011155.1" -1.18264369790137 4.89450994055033 0.0142450794711509 0.971554108997281
"PSMD12" -1.25883837632244 -0.270512350702677 0.0142979976187967 0.971554108997281
"DHRS9" -1.17980090102565 5.02583436990341 0.0143515349768251 0.971554108997281
"NEUROG1" 1.18539589537834 4.4299599148366 0.01435914235654 0.971554108997281
"NCKAP1L" -1.18593510478869 4.37916343326726 0.0144009976593785 0.971554108997281
"KCNJ5" -1.18116333620105 5.51227747202486 0.0144771695775726 0.971554108997281
"DFFA" -1.17363465599082 5.89843649586859 0.0144938892050885 0.971554108997281
"OR7G3" 1.18758123476652 2.91824870384591 0.0145146266858637 0.971554108997281
"DFFB" 1.18119933538286 4.16379893181287 0.0145241643961363 0.971554108997281
"AMMECR1L" -1.18775866864151 3.68429168678489 0.0145360444065077 0.971554108997281
"ZNF519" 1.17862009553548 5.44033412359701 0.0145425327207701 0.971554108997281
"SMCO3" -1.20523954827051 1.09523224733399 0.0145614398594956 0.971554108997281
"B3GAT3" 1.17096608807301 5.89074476758556 0.0145736375031187 0.971554108997281
"PAN2" -1.17189652762054 5.40823755519362 0.0146025395715643 0.971554108997281
"CYP4Z1" 1.24492233532589 0.0392472191565079 0.0146114079529664 0.971554108997281
"TTC1" 1.23201486433809 0.238766600759524 0.0146717500097889 0.971554108997281
"ROPN1B" -1.17353389892709 6.90590808169032 0.0147070573175019 0.971554108997281
"BUB1B" -1.17004798525646 5.92298283739603 0.0147467448251376 0.971554108997281
"ZCCHC17" 1.20786178954694 1.00204111760416 0.0148107822503649 0.971554108997281
"STRA6" -1.1764104430769 4.07218983980277 0.0148521207421254 0.971554108997281
"FRMPD3" 1.17703426003459 4.66120126757335 0.0148578949253066 0.971554108997281
"HGD" 1.16770804122941 7.11372469599267 0.0148677833288285 0.971554108997281
"CHAF1B" -1.1761172143661 4.15514776840881 0.0149423187614699 0.971554108997281
"NVL" 1.16807809274896 5.71413951841632 0.0149530135026991 0.971554108997281
"PRAMEF15" 1.17751297789123 4.23509313522377 0.0150515580792292 0.971554108997281
"FIBIN" 1.1725189777253 4.56647248050938 0.0150626948867133 0.971554108997281
"PSMC5" 1.16183413418842 7.47634086166491 0.015089991768945 0.971554108997281
"TRIM43" 1.17347274446897 4.13856422416902 0.0151112101618946 0.971554108997281
"ARHGAP44" -1.20299505021195 0.734861451517421 0.0151592053410628 0.971554108997281
"ETFB" 1.16459956024131 5.87605677160535 0.0152059897539935 0.971554108997281
"ATP6V0E1" -1.16582495544724 5.56532213495488 0.0152763700238967 0.971554108997281
"THEMIS2" 1.16225604594396 7.14382527639695 0.0153109736202818 0.971554108997281
"SLAIN1" -1.16427673262447 5.20790235660427 0.0153418687879477 0.971554108997281
"ZC3H11A" 1.17666440600357 2.20267297309206 0.0153907636488963 0.971554108997281
"SPATS1" 1.17777669423352 2.21453771879108 0.0154115274637394 0.971554108997281
"NYX" -1.17888274090078 3.24548209558434 0.0154162904298703 0.971554108997281
"DYX1C1" -1.16656206695014 6.60428948606424 0.0155083826187621 0.971554108997281
"EDA" 1.1758141875174 2.31894152012371 0.0155237837005213 0.971554108997281
"MILR1" -1.15865634152694 6.34210593869264 0.0155572798521589 0.971554108997281
"ZNF296" 1.17640120347449 3.25076788700401 0.0156019977511441 0.971554108997281
"PINLYP" 1.22572106851135 0.14078162666788 0.01561438527186 0.971554108997281
"PGP" 1.16144333175711 5.41153407175867 0.0156322397446564 0.971554108997281
"MCTS1" -1.17227962141068 2.47150527569718 0.0157455305225363 0.971554108997281
"CTXN3" -1.16380148282957 5.0343104546565 0.0157586111738036 0.971554108997281
"UQCC2" -1.16042528082831 5.67814184008278 0.0158917837259798 0.971554108997281
"SLC29A2" 1.16087664159147 5.1753838354476 0.0159036573328922 0.971554108997281
"UBE2U" 1.17356019060532 3.68281322330105 0.0159548055266398 0.971554108997281
"AADACL2" 1.17115268372188 3.13419567884871 0.015956674758772 0.971554108997281
"ICAM3" -1.16257269485315 4.59399625466675 0.0160146064053231 0.971554108997281
"RP11-330H6.5" 1.16334778856328 4.74520458956811 0.0160246214700994 0.971554108997281
"GGNBP2" 1.1626460100831 4.54222394394515 0.0161294562443078 0.971554108997281
"RWDD1" -1.15360662323136 6.04850880226663 0.0161341959136272 0.971554108997281
"OR8B2" -1.16334364853703 4.04462151556571 0.0161688876374331 0.971554108997281
"CCDC51" -1.15487983596181 6.99706798480317 0.0163829784743661 0.971554108997281
"FAM83D" -1.15369386738242 6.60279971386033 0.0164834557684549 0.971554108997281
"HBD" 1.15014818689253 5.64648012683721 0.0164994251517286 0.971554108997281
"IQCD" -1.14984649387437 7.38982179262315 0.0165076522518908 0.971554108997281
"CPN1" 1.17110437080275 2.15882861633656 0.0165767248881442 0.971554108997281
"FBXO2" -1.1628222273176 3.3219645182069 0.0166133307246177 0.971554108997281
"RP11-404P21.8" -1.14912482277256 5.33275401433816 0.0166507337408547 0.971554108997281
"PRR16" -1.1492989080214 7.00947038599387 0.0166757744477999 0.971554108997281
"DHX33" 1.14789134244091 6.1876223994512 0.0166759791223843 0.971554108997281
"SIKE1" -1.15245174530106 6.84981770503473 0.0167199147542275 0.971554108997281
"CEND1" -1.15014933624886 5.21677762396531 0.0167489767211049 0.971554108997281
"PRMT8" 1.15858950311465 3.79299980853827 0.0168421848070189 0.971554108997281
"GEM" 1.14821703376267 6.07598145795312 0.0168805157136417 0.971554108997281
"HDAC6" 1.1640933802894 2.31415484916556 0.0169255715561627 0.971554108997281
"SAMD1" -1.15362566073428 4.57862648851063 0.0169372692411822 0.971554108997281
"FGF1" 1.1537622101071 5.32125411505667 0.0169404208275761 0.971554108997281
"PHYHD1" 1.14563067989939 5.79257561639606 0.0169449387731688 0.971554108997281
"RHOF" 1.15835993142754 3.2041334401425 0.017017949326653 0.971554108997281
"PSMA4" -1.15089465784879 4.63300775309646 0.0170208454684297 0.971554108997281
"WRAP73" 1.14171766427195 5.95812393082049 0.0170946463975856 0.971554108997281
"AL158839.1" 1.14411717348499 6.7758392649709 0.0171324703365325 0.971554108997281
"RPL10A" 1.16285444453964 3.30008590305586 0.0173054260589811 0.971554108997281
"TEX261" 1.15169480631532 4.01131319606167 0.0173075282445387 0.971554108997281
"ZNF486" 1.14025511382064 5.48655489899783 0.0175553043905729 0.971554108997281
"TMEM215" 1.14008136298722 7.09714091605138 0.0176096734186018 0.971554108997281
"BLID" 1.15018872271713 2.52208200932216 0.0176569762101943 0.971554108997281
"TBC1D3B" 1.14243040015196 5.46899009084056 0.0176652772598381 0.971554108997281
"D2HGDH" -1.15572511871159 1.79139953480095 0.0176731520479005 0.971554108997281
"C17orf67" 1.13871174007189 6.49885616084565 0.0176758228538084 0.971554108997281
"FKBP9" 1.20296568493698 0.183752681637505 0.017700833587926 0.971554108997281
"DNASE1L2" 1.15352294677762 3.53635939192205 0.0177590295119336 0.971554108997281
"UCHL5" -1.1417657976441 5.01405413498901 0.0177787804630178 0.971554108997281
"FAM153B" -1.1587318917993 1.77073478222057 0.017793671047732 0.971554108997281
"AGBL3" -1.13841649336908 5.80004931449281 0.0178430670931203 0.971554108997281
