"logFC" "logCPM" "PValue" "FDR"
"FCN1" 1.88661818148642 4.15461178907078 0.0001349764269203 0.040965345570311
"PCSK2" 1.87523593741711 4.12010760700475 0.00014470516582073 0.0432625250232095
"DNAH3" 1.87323236727725 2.55366437086614 0.00015699744410945 0.0456306697642182
"SYT8" 1.85311085556202 5.50330418749564 0.000157182178310172 0.0456306697642182
"POLR2I" 1.85029708889544 3.38948352784782 0.000167143956916234 0.0478294371569868
"SEPW1" 1.83000395284326 5.58969346209261 0.000178620726915061 0.0503060280555652
"PLA2G5" 1.83590282145248 5.09251766811406 0.000180821427786965 0.0503060280555652
"OGT" 1.83799145923346 3.45429344885184 0.000184661881764244 0.0506707144331447
"ITPR1" 1.841498185657 2.31974703392977 0.000196330270086611 0.0531444816230393
"ERH" 1.78799009222151 6.89770979634416 0.000235445624994338 0.0628828175234877
"PRR23B" 1.79578678149124 6.26428453226246 0.000242081123178442 0.0638043023472023
"LYPD5" 1.80505954526938 2.53951614560839 0.000248348969640817 0.0646062105308468
"ADIRF" 1.77988652378946 5.57255756847588 0.000253358880313405 0.0650645093789465
"HSF5" 1.76013991405101 6.2899977725727 0.000304575071530462 0.0772271298459074
"RP11-447L10.1" 1.76518387226488 6.17336135524033 0.00031207530040703 0.0780277842306007
"HYAL3" 1.76545529716308 5.02877742848765 0.000315523464763549 0.0780277842306007
"EPHA3" 1.75506205554722 5.49660794244665 0.00032130317145952 0.078488095457386
"RP11-248J23.7" 1.7661439468232 4.08366468723682 0.000337128464110556 0.0813616899349222
"FSCN2" 1.74520728888823 4.62161518691656 0.000367792429402674 0.0877053589686304
"ING3" 1.72604156491204 5.7347279543319 0.000392533055581037 0.0925038780746324
"FAM122B" 1.72872991487517 2.99251078363246 0.000417758070115022 0.0973036267729536
"F5" 1.70094849065537 6.37061332027315 0.000489596561277077 0.112725387574036
"SLC4A11" 1.70072554499662 3.88945513283354 0.000506683339291696 0.115333795106272
"ZFR2" 1.70435781638179 2.77349760552289 0.000518993659458747 0.116808561714811
"COL4A3BP" 1.70174523109833 2.71695825725599 0.000534369481250794 0.118932834210385
"SLC37A1" 1.70173054188895 4.09757397391463 0.000541198413801774 0.119129070624872
"RAB3C" 1.68610987738383 5.12297902604819 0.000549654421974828 0.119675301375845
"GPBP1L1" 1.67563796814474 5.48950433969423 0.000556200779955167 0.119798471218085
"FAM210B" 1.67480740155664 6.94692073367057 0.000562598459063727 0.119887337590484
"CT45A7" 1.66616250895563 7.33145005145662 0.00057196399090783 0.120225279184682
"FUT5" 1.68931546706081 2.88437292737426 0.000576188248301607 0.120225279184682
"OR5AP2" 1.72965477525159 0.826872224136575 0.000598727968503128 0.122354033661596
"WIPF2" 1.6837095576803 4.26319802056571 0.000599333210204643 0.122354033661596
"KRTAP13-1" 1.67530124538614 4.69758308864359 0.000604715158129799 0.122354033661596
"C4orf45" 1.66278977928279 5.55946185342409 0.000613497782970414 0.122889740906804
"CD164" 1.66632817821187 5.96641069066944 0.00062465588926918 0.123885961563871
"GSKIP" 1.66295773791036 6.54347817428313 0.000631369782585778 0.123989883480154
"TENM3" 1.65793262450185 5.41007457212537 0.000652475147308386 0.126178915796486
"PZP" 1.65358259290261 5.6514437445161 0.000661556428250861 0.126178915796486
"GZMM" 1.6542603459774 6.14581932212256 0.000665830029262531 0.126178915796486
"LPXN" 1.63801314918302 7.82325572608237 0.000670996127534554 0.126178915796486
"CHMP4B" 1.65732528297535 6.21613736559893 0.00068236915823515 0.126178915796486
"CDCA4" 1.64853329789972 6.58091282162393 0.000682851120992248 0.126178915796486
"TESC" 1.66145469638903 4.66653849478295 0.000686610844282211 0.126178915796486
"CENPVP1" 1.65562376256074 3.79928329808513 0.000695207997443653 0.126446733138654
"KRTAP9-7" 1.64031840320505 7.25772221825232 0.000700693294313342 0.126446733138654
"YDJC" 1.65077008046524 4.61491769773111 0.0007334399108716 0.130598148468624
"C1orf185" 1.63817392259201 6.61039577728998 0.000736737595574587 0.130598148468624
"SAPCD2" 1.64848840967071 4.80709304480831 0.000757264278998878 0.132784423881144
"CRISPLD2" 1.81715270559521 -0.621049819762225 0.000762328827633746 0.132784423881144
"LINC00959" 1.6524772355095 2.53410894790733 0.000775400068004239 0.133896885880973
"MSTO1" 1.62704470790316 5.51173865161699 0.000791380587265707 0.134824946682027
"MEIG1" 1.64483921400087 4.11748073317809 0.000794896260906823 0.134824946682027
"CDH24" 1.63120602301934 3.58792109767012 0.000807545610324983 0.134824946682027
"AKAP8L" -1.61095717796314 7.72790917211689 0.000807697748581859 0.134824946682027
"GJB5" 1.6262212392841 5.22936207695374 0.000843888585619626 0.139701919492122
"PRIM2" 1.62956178431391 4.2581329197731 0.000867725762963843 0.14237895693569
"PYGO2" 1.6242556809174 4.63432157045789 0.000874275458194295 0.14237895693569
"TRIM33" 1.62917061854394 2.77295488306599 0.000883306819948333 0.142495334784434
"CABIN1" 1.60868873161345 5.49989914823128 0.00089106219564266 0.142495334784434
"PICK1" 1.60901150947688 6.00817203005708 0.000901923950137277 0.142495334784434
"ILF3" 1.61450100285263 6.46866107290839 0.000903445036075239 0.142495334784434
"KRTAP10-8" 1.60185089557448 7.40043180469278 0.000913671152736889 0.142982397347442
"DOCK4" 1.62904220899483 2.26822357661693 0.000938342042555539 0.143886992539886
"PEX1" 1.60430956782185 6.41300439889317 0.000943909974643616 0.143886992539886
"GALNT4" 1.61080551096592 6.48145388243771 0.000945588821222268 0.143886992539886
"RP11-40A7.2" 1.59955416112302 5.9030412296192 0.000953778602556883 0.143886992539886
"ECHDC3" 1.61626672688086 4.06523132513942 0.00095536768048549 0.143886992539886
"SORBS3" 1.78274971661182 -0.57469524659655 0.000975530900445789 0.145827309453952
"METTL13" 1.59723517898788 5.23494313936501 0.00101182110590175 0.149667018108948
"TMEM242" 1.59285256392202 5.79564923149437 0.00101831323965058 0.149667018108948
"GTF3C2" 1.60551545003968 2.73541089991244 0.00102363244375847 0.149667018108948
"RP11-77K12.7" 1.92229561934114 -1.44902084575547 0.00103349976230637 0.150014737237383
"SLC7A3" 1.58564323373419 6.24619625265926 0.00107936451122811 0.155544967801512
"KRTAP20-4" 1.57552005318455 6.97483099668884 0.00110885862166143 0.158653907503573
"SDHAF1" 1.5854740125281 3.46499630515721 0.00114244577079079 0.162300221522768
"NBEAL1" 1.57607953811551 5.53262374123806 0.00117458261157187 0.165690593608424
"AKAP8" 1.5835021360781 3.06759397691587 0.00119391505854416 0.167239947816071
"TTC38" 2.00930763225132 -1.87881406900515 0.00120765262602341 0.167453668325679
"OR2F2" 1.56646615178811 6.99534131803057 0.00121216024697835 0.167453668325679
"IMPA1" 1.58328017108478 4.14894167359014 0.00123785716957305 0.16983230797067
"STK38" 1.57668846611994 4.14477779943467 0.00125943813622773 0.170530324349761
"SLC2A7" 1.57564265749759 4.53374750488917 0.0012648616489935 0.170530324349761
"ZNF787" 1.57821357690847 4.84513983196258 0.00126848476501994 0.170530324349761
"USP47" 1.5718064473978 4.309540308534 0.00130343575954725 0.173671779425572
"KIF4B" 1.565410786093 4.49473995036075 0.0013487846908594 0.173671779425572
"RPH3AL" 1.55930439993615 3.6150774985775 0.0013565725009434 0.173671779425572
"TXNDC9" 1.54860248308579 5.83405921405127 0.00135815956758647 0.173671779425572
"PCDHGB6" 1.54424293194787 7.29050546760203 0.00136600634999782 0.173671779425572
"MAP3K13" 1.53684163522318 7.51518103801745 0.00136636574195474 0.173671779425572
"TRADD" 1.56537114261712 2.62772988061468 0.0013732061791578 0.173671779425572
"GOLGA8B" 1.55160595213046 6.07140775849851 0.00137609636139388 0.173671779425572
"FAM19A3" 1.5685281512999 2.8991462215885 0.00137794925059118 0.173671779425572
"PSMD4" 1.56155478423986 4.44946516493566 0.00137855388790704 0.173671779425572
"CHMP4A" 1.54649831182261 4.73526259884557 0.00148464479092283 0.184704662752919
"METTL10" 1.53940739907436 6.32318758174623 0.00148714931868011 0.184704662752919
"C21orf62" 1.5615723251294 4.35025029228972 0.00150195182782188 0.184704662752919
"BTF3L4" 1.55261762775383 2.72499587595162 0.00150371455410591 0.184704662752919
"METAP1D" 1.54487543327843 4.77445538751531 0.00151223427145318 0.184704662752919
"CTB-50L17.10" 1.54543808366504 4.56305557964457 0.00153440973171565 0.185588519735642
"CAPRIN1" 1.5407433858841 3.44465228655894 0.00153800081254638 0.185588519735642
"SUMO1" 1.54194646327761 3.51942246894835 0.00157824364538979 0.18827070879529
"GOLGA6L9" 1.53205025933701 5.21130538120192 0.001579026462863 0.18827070879529
"LATS2" 1.53064659146556 5.31005151570363 0.00159381921525186 0.188437778073437
"DLG3" 1.53608553205225 6.45920711782801 0.00159924228807769 0.188437778073437
"SH2B2" 1.56739239035407 1.34276505732414 0.00164666463351788 0.192890872947349
"NIPA2" 1.51645328370651 7.16589420774558 0.00166277415467148 0.193645517978049
"LMO7" 1.51928927287738 5.71121391617846 0.00170738513105551 0.197691511908514
"ACOT11" 1.53179397404458 2.58691450559382 0.0017371936799678 0.199986934502499
"FKBP8" 1.5157861731945 6.09571454607896 0.00175142879420731 0.200473543867237
"DNM1L" 1.51293014559145 6.02931919020189 0.00178268442487157 0.202891771105696
"C17orf75" 1.50629705108418 5.83414534596414 0.0018207741278853 0.206056082235426
"HTR5A" 1.52191832813025 4.18038371645535 0.00185967148072924 0.20927572713757
"CCDC163P" 1.51216610475937 3.16710175250531 0.00187861252128212 0.210226186669286
"PKP2" 1.50743867848013 5.32486977992654 0.0019199610245954 0.212786389048692
"ZNF250" 1.50206553495273 5.91903317592904 0.00192447401656837 0.212786389048692
"MTHFD1L" 1.50192297177873 5.25062306918916 0.0019333594332216 0.212786389048692
"DLGAP4" 1.50395417798003 3.5604389814235 0.0019618095198229 0.213006513176781
"GAN" 1.49739636546521 5.42840623129209 0.00197533332865849 0.213006513176781
"THEMIS2" 1.49277148080143 7.04737503425177 0.00197890872477776 0.213006513176781
"RP11-736N17.11" 1.50466030864491 3.9256918140014 0.00198578565643492 0.213006513176781
"TAB3" 1.50861112686325 2.89637676611335 0.00198852867875083 0.213006513176781
"DOK5" 1.50037738980663 3.63107103342248 0.00200464037517188 0.213291211901518
"EIF4E1B" 1.50781902655477 3.97986897243768 0.00203180047328133 0.213291211901518
"SCO2" 1.50357991525783 4.52535541238105 0.0020481204723879 0.213291211901518
"RAB5B" 1.4935936333648 6.5747423028291 0.00205142039118096 0.213291211901518
"USP42" 1.49289107204631 5.46388676974431 0.00205297091697573 0.213291211901518
"SP5" 1.49844381684148 3.93454085697927 0.00206735596187148 0.213291211901518
"PEPD" 1.50221034201548 2.93120694031719 0.00207748611985249 0.213291211901518
"ACTRT3" 1.48289907256574 7.03897020902082 0.00210679863334833 0.213291211901518
"ZFYVE26" 1.48738734441842 5.99203755447973 0.00211322962756669 0.213291211901518
"DERL1" 1.4814031734423 5.77232288259374 0.00211515354314685 0.213291211901518
"CFB" 1.49889678957729 2.67476679876528 0.00213281779012462 0.213291211901518
"GATAD2A" 1.98719969499959 -2.13720650234774 0.0021401092669897 0.213291211901518
"OR6X1" 1.47974999596871 5.81877997838835 0.00215830011303371 0.213291211901518
"PPFIBP2" 1.48888477616671 5.95940452237501 0.00215999159560585 0.213291211901518
"TLR2" 1.48083224601106 5.69359227207568 0.0021609888746564 0.213291211901518
"ZNF234" 1.49224392815465 4.59977139449786 0.00216155538994599 0.213291211901518
"POLR2A" 1.48672178781232 3.69124294085352 0.00219965228581387 0.215986445770283
"RPIA" 1.48988014927144 5.20734731745953 0.00221662397375576 0.216558082664572
"TCTN1" 1.47545726612855 6.92969377996256 0.00223160628973985 0.216558082664572
"DYRK1A" 1.55632625188342 0.36988160275085 0.0022379073991097 0.216558082664572
"XXbac-B562F10.12" 1.50774281263637 1.722308613424 0.00225350135845492 0.217018681303896
"LEO1" 1.48190003871183 4.71879922228411 0.00229581623614149 0.21729200823295
"GYG2" 1.47326101637983 5.42360134622452 0.00231234951401398 0.21729200823295
"PGP" 1.47499637188761 5.32100698360367 0.00232863509505065 0.21729200823295
"HYAL2" 1.4782075495361 4.84370748914735 0.00233071801913084 0.21729200823295
"ZNF841" 1.47091866654986 6.2310906561314 0.00234611773975017 0.21729200823295
"F2RL3" 1.48026046183526 3.81315384827104 0.00234888430102346 0.21729200823295
"NLGN4X" 1.48184568856126 4.38061725044895 0.00235343494810512 0.21729200823295
"SF3B2" 1.47195792621691 6.61631764224176 0.00235857275384796 0.21729200823295
"FRMPD3" 1.48373411776548 4.57307133976709 0.00236857369725129 0.21729200823295
"SMARCA4" 1.46778583377937 5.45286010359368 0.00237476616922413 0.21729200823295
"TRIM64C" 1.47466193630742 6.35145564356626 0.00237566520907673 0.21729200823295
"OSTN" 1.46428570296745 6.25233867164164 0.00245731349045481 0.223189344682606
"UNC13B" 1.47827232316668 4.38026825760615 0.00246242549921901 0.223189344682606
"ENSA" 1.469840368331 5.09160217368488 0.00248465654721522 0.223892900186387
"HMMR" 1.47535856816685 4.60329013375659 0.00249480092390252 0.223892900186387
"KRTAP5-3" 1.46393947816048 3.60780185450504 0.00250371971652692 0.223892900186387
"TSPAN33" 1.46149976835114 6.06861351222361 0.00252831812398263 0.225087734851094
"THSD7A" 1.45846284007321 6.24166948544153 0.00254892697963425 0.225918390836521
"CT47A12" 1.45568856967858 5.88023090983392 0.00256169495049688 0.226049830631732
"PIP" 1.45503129065769 6.16147057205361 0.00260096532569087 0.228352926828795
"CR1" 1.45012818459264 5.61721258116206 0.00261059459057431 0.228352926828795
"RASSF6" 1.4516997825481 6.78763731563837 0.00263517246541927 0.228490797153085
"FAM9C" 1.44489523079001 7.2943090358361 0.00265386358767752 0.228490797153085
"RNASEH1" 1.46125344969504 2.80700888667755 0.00267962188585765 0.228490797153085
"CNDP2" 1.44798000424407 6.79616921283682 0.00269658095215898 0.228490797153085
"FOXA2" 1.44924021095348 5.84995984983031 0.00269811040372081 0.228490797153085
"SPANXB1" 1.45558017343013 4.59482551355404 0.00274781199674135 0.228490797153085
"PCDHB7" 1.44085030658149 7.10685396856295 0.00275249455578896 0.228490797153085
"CAMSAP3" 1.45179661675493 5.50695774235273 0.00278439395589313 0.228490797153085
"RP11-296A16.1" 1.44786121254372 6.50849745638559 0.00280012451352215 0.228490797153085
"RAB3GAP1" 1.80583831500342 -1.75062173454614 0.00280669907164067 0.228490797153085
"UGT2B7" 1.47366964917422 2.00715574783247 0.00281260996373697 0.228490797153085
"C14orf180" 1.45772913796393 2.63264308746121 0.00283569116318504 0.228490797153085
"PRDX5" 1.46710283573321 1.9293363541449 0.00283998766073886 0.228490797153085
"SERPINB4" 1.45746299730604 4.92173909068566 0.00284384490332618 0.228490797153085
"FARS2" 1.43927607945389 5.77983600712062 0.00286564470744887 0.228490797153085
"GNGT2" 1.45209671639444 5.25900111158155 0.00286565939983262 0.228490797153085
"ICAM2" 1.43213548937543 7.14110710529351 0.00287880729355501 0.228490797153085
"C11orf97" 1.45410021073043 4.20636027770844 0.0028923854970543 0.228490797153085
"METTL14" 1.44155902472029 5.47114580858255 0.00289252430408884 0.228490797153085
"VKORC1L1" 1.44415930862969 3.40397459099562 0.00291216980065189 0.228490797153085
"TLR7" 1.4420324810753 3.54890561805781 0.00292577375006355 0.228490797153085
"ENAH" 1.44352505102323 3.57035753479258 0.00293701789678011 0.228490797153085
"RPL6" 1.47930727563365 1.10365242525293 0.00293793102843446 0.228490797153085
"SRSF10" 1.44256239412775 4.98680938225113 0.00295930096947201 0.228490797153085
"GLRA1" 1.43211371374022 6.69365287248371 0.00299451473757569 0.228490797153085
"ST8SIA4" 1.44194903447672 4.44701662101558 0.00300422187411286 0.228490797153085
"SRMS" 1.44284967373726 4.37883835761551 0.0030195981837851 0.228490797153085
"IFNB1" 1.44657146127941 4.40327159391212 0.0030237654544651 0.228490797153085
"RHPN1" 1.44406726414888 6.29746707083071 0.00302478875312124 0.228490797153085
"MYBL2" 1.43540429195348 3.46767683906038 0.00302825599615188 0.228490797153085
"AAK1" 1.41921077625915 7.43064683524353 0.00304713169808929 0.228490797153085
"ZNF469" 1.44396931865019 3.97677150719238 0.00304732584894535 0.228490797153085
"LCMT1" 1.43676745686843 4.73122362605928 0.00306259606872425 0.228490797153085
"LRIT3" 1.43666266464929 5.09445818155467 0.0030667083156206 0.228490797153085
"ADGRL1" 1.43788282404533 3.97624733565845 0.00307047637865557 0.228490797153085
"ZNF528" 1.42832673526494 6.39132046399853 0.00307416017332259 0.228490797153085
"PHLPP2" 1.43704678544038 4.93829472045437 0.0030910295804481 0.228490797153085
"EVA1B" 1.4283961758871 5.55988897458452 0.00309170035447153 0.228490797153085
"DUXA" 1.42777734844185 6.61048238601179 0.00310991343749214 0.228490797153085
"APBB3" 1.4242271730792 6.8211191462828 0.00311091172121446 0.228490797153085
"WDR45" 1.43033317127602 5.42334580265951 0.0031148994529997 0.228490797153085
"TMEM200B" 1.42616117071212 6.37990924861076 0.00311801708445165 0.228490797153085
"CYLD" 1.45183264605789 2.08710246396444 0.0031189879986908 0.228490797153085
"MTHFD2" 1.42407769993335 6.02588438060964 0.00312946914653354 0.228490797153085
"MBNL3" 1.4303534271592 3.53416367151088 0.00313221094231762 0.228490797153085
"PHF5A" 1.41981071769434 5.68035105903456 0.00314825702925424 0.228490797153085
"NUFIP2" 1.42222215095659 5.55398471138116 0.00314829314633575 0.228490797153085
"PLD3" 1.42937348467055 3.6481610140564 0.00317895582319004 0.228645249758678
"CT45A3" 1.42500289339506 5.91582442263394 0.00318423392599069 0.228645249758678
"CRX" 1.43712631584745 4.63790877328195 0.00320320750024582 0.228645249758678
"PISD" 1.42583297120282 5.23062285287717 0.00324203613642465 0.228645249758678
"RTP5" 1.40501689822934 8.1609327740072 0.00327171879937207 0.228645249758678
"CACNA1E" 1.43388737682208 2.75689025656039 0.00328036140407271 0.228645249758678
"CD244" 1.41777010423175 6.58694683007789 0.00328549053580612 0.228645249758678
"ZNF770" 1.41869190946249 5.6755652166155 0.00329298045333695 0.228645249758678
"CD163L1" 1.43070478649541 4.38910396948132 0.0033000393905004 0.228645249758678
"USPL1" 1.43019198165924 4.61814009669735 0.00330301494415318 0.228645249758678
"CLVS2" 1.41646179189871 5.78517403158244 0.00330305907054006 0.228645249758678
"AMIGO2" 1.42244250439737 6.75123019909274 0.00331787942937341 0.228645249758678
"FBXO5" 1.43553946261253 4.48703259953578 0.00332018879643861 0.228645249758678
"BNIPL" 1.41892135500423 6.468954267471 0.00332483641290783 0.228645249758678
"THAP12" 1.42517095200771 4.63971722745095 0.00332749811266051 0.228645249758678
"HELLS" 1.41456399300961 5.8787305847237 0.00333783121318529 0.228645249758678
"POTEB2" 1.41515517906522 6.19707743056303 0.00334573148347286 0.228645249758678
"ZNF575" 1.41694732297822 5.62741090405409 0.00335588355194705 0.228645249758678
"DRD1" 1.42742133167058 4.6661449959053 0.00337173700747792 0.228946657616238
"FAM106A" 1.40748319886527 7.07932677580324 0.00342618726240299 0.231857963017549
"GSX2" 1.41402073972579 5.49189880051294 0.003451912159731 0.232575474319748
"DPEP2" 1.42220041796013 3.48753877980581 0.0034635343748301 0.232575474319748
"GRM8" 1.41257107563639 6.38989657670295 0.0034716223264742 0.232575474319748
"TBC1D3D" 1.41607542474391 5.16132495273144 0.00349230878595743 0.232715595044757
"NRAP" 1.41761840800861 5.31202266290491 0.0035044362842498 0.232715595044757
"CBX2" 1.40321520039827 5.6277053249646 0.00350856720600652 0.232715595044757
"GGNBP2" 1.41784114930133 4.46477641042649 0.0035309559936967 0.233427655147652
"GPR83" 1.42161004670129 3.96497256757506 0.00358599856346111 0.234967805892944
"CORO1C" 1.41014772517115 3.34942063564479 0.00361854135208137 0.234967805892944
"PALM2" 1.40004552533636 7.07042797980554 0.00362302109851962 0.234967805892944
"AL137164.1" 1.43849598754178 1.39272949732742 0.00363214225662266 0.234967805892944
"FAM101A" 1.39856991359115 5.67905372284679 0.00364485010926139 0.234967805892944
"P3H3" 1.41344196965394 4.31421899883158 0.0036450575286541 0.234967805892944
"DBF4B" 1.40406484686938 5.97542281710852 0.00365097604702789 0.234967805892944
"CCDC157" 1.42190424982769 4.32148268419378 0.0036578031763301 0.234967805892944
"COLCA2" 1.40660255938578 5.94327694706071 0.00365982504311309 0.234967805892944
"YBX1" 1.40954876406184 3.35334333350229 0.00371032232163005 0.237448774519398
"PRKRIP1" 1.40414579753309 3.52846678547733 0.00375290721730428 0.238892311821929
"HVCN1" 1.40388672263184 3.61912371979082 0.0037567309781792 0.238892311821929
"CTH" 1.40101333234856 5.26020304052845 0.00384279221751758 0.241100266558018
"RNF224" 1.40368345574265 4.45060300557866 0.00386256253594504 0.241100266558018
"BAIAP3" 1.40303371170383 2.92080277703678 0.00387010614949193 0.241100266558018
"PCP2" 1.40410244578058 2.99815725955015 0.00387053600826762 0.241100266558018
"RP13-1032I1.10" 1.39736901377793 5.33846874860286 0.00388455172948505 0.241100266558018
"PLXNA3" 1.39803746798294 3.48670969135399 0.00389459805543043 0.241100266558018
"FDX2" 1.39366488414735 6.19273194681752 0.00389668079706528 0.241100266558018
"TOM1L2" 1.39310499890928 6.14515137118921 0.00390309818207801 0.241100266558018
"TMEM120A" 1.39018301203307 5.50221185349779 0.00391753104636221 0.241100266558018
"CABS1" 1.38195875257184 7.40595597548984 0.00393261318563228 0.241100266558018
"SOX5" 1.39133374994054 6.8631053831905 0.00393327114488501 0.241100266558018
"LRIG1" 1.4744956556737 0.259847757739844 0.00393588873069103 0.241100266558018
"SYT7" 1.38994646302218 6.92741646862177 0.00394900988818544 0.241166515458057
"ARRB2" 1.39868612783535 4.50209996997373 0.00396246654798148 0.241252788518593
"DEPDC1B" 1.44684840342931 0.673752843088868 0.00397756891772233 0.241438433305745
"OSR1" 1.38948320957953 6.84756930483334 0.00400454029580184 0.24234122859579
"FABP3" 1.38358673941878 7.21742916590912 0.00402449360523597 0.2428151548388
"CLEC1A" 1.39341502417696 5.11395007086519 0.00403768061591602 0.242879220472714
"ABHD2" 1.39140474346149 3.23835136693562 0.00407487951950053 0.244382969027291
